Date,Hour,MAS
2023-10-18,06,16.9
2023-10-18,06,16.94
2023-10-18,06,16.95
2023-10-18,06,16.97
2023-10-18,06,17.03
2023-10-18,06,17.04
2023-10-18,06,17.07
2023-10-18,06,17.07
2023-10-18,06,17.04
2023-10-18,06,16.86
2023-10-18,06,16.32
2023-10-18,07,15.52
2023-10-18,07,14.41
2023-10-18,07,12.95
2023-10-18,07,11.37
2023-10-18,07,9.86
2023-10-18,07,8.66
2023-10-18,07,7.83
2023-10-18,07,7.16
2023-10-18,07,6.66
2023-10-18,07,6.34
2023-10-18,07,6.07
2023-10-18,07,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,08,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,09,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,10,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,11,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,12,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,13,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,14,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,15,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,16,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,17,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,18,0
2023-10-18,19,6.14
2023-10-18,19,6.74
2023-10-18,19,7.4
2023-10-18,19,8.22
2023-10-18,19,9.22
2023-10-18,19,10.58
2023-10-18,19,12.09
2023-10-18,19,13.58
2023-10-18,19,14.94
2023-10-18,19,15.78
2023-10-18,19,16.18
2023-10-18,19,16.33
2023-10-18,20,16.31
2023-10-18,20,16.23
2023-10-18,20,16.1
2023-10-18,20,16
2023-10-18,20,15.85
2023-10-18,20,15.63
2023-10-18,20,15.82
2023-10-18,20,15.82
2023-10-18,20,15.89
2023-10-18,20,15.78
2023-10-18,20,15.72
2023-10-18,20,15.57
2023-10-18,21,15.53
2023-10-18,21,15.65
2023-10-18,21,15.69
2023-10-18,21,15.62
2023-10-18,21,15.43
2023-10-18,21,15.36
2023-10-18,21,15.55
2023-10-18,21,16.07
2023-10-18,21,16.21
2023-10-18,21,16.44
2023-10-18,21,16.37
2023-10-18,21,16.2
2023-10-18,22,16.32
2023-10-18,22,16.28
2023-10-18,22,16.07
2023-10-18,22,15.78
2023-10-18,22,15.56
2023-10-18,22,15.35
2023-10-18,22,15.28
2023-10-18,22,15.35
2023-10-18,22,15.49
2023-10-18,22,15.63
2023-10-18,22,15.82
2023-10-18,22,16.09
2023-10-18,23,16.23
2023-10-18,23,16.57
2023-10-18,23,16.64
2023-10-18,23,16.79
2023-10-18,23,16.84
2023-10-18,23,16.78
2023-10-18,23,16.82
2023-10-18,23,16.84
2023-10-18,23,16.88
2023-10-18,23,16.87
2023-10-18,23,16.91
2023-10-18,23,16.93
2023-10-19,00,16.94
2023-10-19,00,16.96
2023-10-19,00,16.97
2023-10-19,00,16.97
2023-10-19,00,16.95
2023-10-19,00,16.94
2023-10-19,00,16.96
2023-10-19,00,16.98
2023-10-19,00,16.99
2023-10-19,00,16.99
2023-10-19,00,17
2023-10-19,00,16.99
2023-10-19,01,16.94
2023-10-19,01,16.58
2023-10-19,01,16.32
2023-10-19,01,16.45
2023-10-19,01,16.37
2023-10-19,01,16.71
2023-10-19,01,16.46
2023-10-19,01,16.27
2023-10-19,01,16.04
2023-10-19,01,15.92
2023-10-19,01,16.01
2023-10-19,01,16.04
2023-10-19,02,16.27
2023-10-19,02,16.07
2023-10-19,02,16.13
2023-10-19,02,16.23
2023-10-19,02,16.07
2023-10-19,02,16.16
2023-10-19,02,16.09
2023-10-19,02,15.99
2023-10-19,02,15.92
2023-10-19,02,15.89
2023-10-19,02,16.01
2023-10-19,02,16.05
2023-10-19,03,16
2023-10-19,03,16.12
2023-10-19,03,16.05
2023-10-19,03,16.08
2023-10-19,03,15.87
2023-10-19,03,15.59
2023-10-19,03,15.9
2023-10-19,03,15.92
2023-10-19,03,15.75
2023-10-19,03,15.45
2023-10-19,03,15.39
2023-10-19,03,15.37
2023-10-19,04,15.74
2023-10-19,04,16.39
2023-10-19,04,16.39
2023-10-19,04,16.13
2023-10-19,04,16.24
2023-10-19,04,16.13
2023-10-19,04,16.04
2023-10-19,04,15.92
2023-10-19,04,15.88
2023-10-19,04,15.56
2023-10-19,04,15.61
2023-10-19,04,15.59
2023-10-19,05,15.63
2023-10-19,05,15.77
2023-10-19,05,15.73
2023-10-19,05,15.64
2023-10-19,05,15.74
2023-10-19,05,15.7
2023-10-19,05,15.8
2023-10-19,05,15.75
2023-10-19,05,15.99
2023-10-19,05,16.07
2023-10-19,05,16.22
2023-10-19,05,16.06
2023-10-19,06,15.88
2023-10-19,06,15.86
2023-10-19,06,15.67
2023-10-19,06,15.45
2023-10-19,06,15.47
2023-10-19,06,15.45
2023-10-19,06,15.42
2023-10-19,06,15.38
2023-10-19,06,15.37
2023-10-19,06,15.36
2023-10-19,06,15.43
2023-10-19,06,15.26
2023-10-19,07,14.8
2023-10-19,07,14.02
2023-10-19,07,12.8
2023-10-19,07,11.37
2023-10-19,07,9.93
2023-10-19,07,8.72
2023-10-19,07,7.79
2023-10-19,07,7.1
2023-10-19,07,6.54
2023-10-19,07,6.04
2023-10-19,07,0
2023-10-19,07,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,08,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,09,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,10,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,11,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,12,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,13,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,14,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,15,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,16,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,17,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,0
2023-10-19,18,6.06
2023-10-19,19,6.12
2023-10-19,19,6.78
2023-10-19,19,7.34
2023-10-19,19,8.27
2023-10-19,19,9.43
2023-10-19,19,10.74
2023-10-19,19,12.19
2023-10-19,19,13.65
2023-10-19,19,14.76
2023-10-19,19,15.21
2023-10-19,19,15.43
2023-10-19,19,15.4
2023-10-19,20,15.44
2023-10-19,20,15.75
2023-10-19,20,15.82
2023-10-19,20,15.6
2023-10-19,20,15.45
2023-10-19,20,15.44
2023-10-19,20,15.68
2023-10-19,20,15.74
2023-10-19,20,15.79
2023-10-19,20,15.7
2023-10-19,20,15.9
2023-10-19,20,16.13
2023-10-19,21,16.32
2023-10-19,21,16.61
2023-10-19,21,16.56
2023-10-19,21,16.26
2023-10-19,21,16.07
2023-10-19,21,15.88
2023-10-19,21,15.94
2023-10-19,21,15.59
2023-10-19,21,15.29
2023-10-19,21,15.1
2023-10-19,21,15.02
2023-10-19,21,15.12
2023-10-19,22,15.15
2023-10-19,22,15.26
2023-10-19,22,15.4
2023-10-19,22,15.41
2023-10-19,22,15.4
2023-10-19,22,15.52
2023-10-19,22,15.71
2023-10-19,22,15.49
2023-10-19,22,15.17
2023-10-19,22,15.07
2023-10-19,22,15.29
2023-10-19,22,15.29
2023-10-19,23,15.12
2023-10-19,23,15
2023-10-19,23,14.84
2023-10-19,23,14.83
2023-10-19,23,14.69
2023-10-19,23,14.63
2023-10-19,23,14.59
2023-10-19,23,14.63
2023-10-19,23,15.07
2023-10-19,23,15.42
2023-10-19,23,15.66
2023-10-19,23,16.09
2023-10-20,00,15.82
2023-10-20,00,15.94
2023-10-20,00,16.07
2023-10-20,00,15.98
2023-10-20,00,16.02
2023-10-20,00,15.69
2023-10-20,00,15.26
2023-10-20,00,15.31
2023-10-20,00,15.7
2023-10-20,00,15.82
2023-10-20,00,15.45
2023-10-20,00,15.59
2023-10-20,01,15.81
2023-10-20,01,16
2023-10-20,01,16.29
2023-10-20,01,16.42
2023-10-20,01,16.54
2023-10-20,01,16.75
2023-10-20,01,16.69
2023-10-20,01,16.98
2023-10-20,01,17.11
2023-10-20,01,17.06
2023-10-20,01,17.04
2023-10-20,01,17.1
2023-10-20,02,17.04
2023-10-20,02,16.6
2023-10-20,02,16.07
2023-10-20,02,15.91
2023-10-20,02,16.06
2023-10-20,02,16.12
2023-10-20,02,16.04
2023-10-20,02,15.45
2023-10-20,02,15.11
2023-10-20,02,14.97
2023-10-20,02,14.93
2023-10-20,02,14.98
2023-10-20,03,15.03
2023-10-20,03,15.12
2023-10-20,03,15.38
2023-10-20,03,15.65
2023-10-20,03,15.51
2023-10-20,03,15.24
2023-10-20,03,15.05
2023-10-20,03,15.15
2023-10-20,03,15.63
2023-10-20,03,15.59
2023-10-20,03,15.5
2023-10-20,03,15.57
2023-10-20,04,15.65
2023-10-20,04,15.56
2023-10-20,04,15.49
2023-10-20,04,15.47
2023-10-20,04,15.32
2023-10-20,04,15.28
2023-10-20,04,15.32
2023-10-20,04,15.46
2023-10-20,04,15.33
2023-10-20,04,15.34
2023-10-20,04,15.38
2023-10-20,04,15.56
2023-10-20,05,15.77
2023-10-20,05,15.61
2023-10-20,05,15.56
2023-10-20,05,15.61
2023-10-20,05,15.57
2023-10-20,05,15.58
2023-10-20,05,15.52
2023-10-20,05,15.56
2023-10-20,05,15.51
2023-10-20,05,15.4
2023-10-20,05,15.34
2023-10-20,05,15.3
2023-10-20,06,15.23
2023-10-20,06,15.19
2023-10-20,06,15.07
2023-10-20,06,14.98
2023-10-20,06,14.94
2023-10-20,06,14.9
2023-10-20,06,14.88
2023-10-20,06,14.86
2023-10-20,06,14.86
2023-10-20,06,14.89
2023-10-20,06,14.87
2023-10-20,06,14.77
2023-10-20,07,14.63
2023-10-20,07,14.15
2023-10-20,07,13.22
2023-10-20,07,11.99
2023-10-20,07,10.6
2023-10-20,07,9.41
2023-10-20,07,8.52
2023-10-20,07,7.76
2023-10-20,07,7.07
2023-10-20,07,6.52
2023-10-20,07,6
2023-10-20,07,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,08,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,09,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,10,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,11,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,12,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,13,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,14,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,15,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,16,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,17,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,0
2023-10-20,18,6.03
2023-10-20,19,6.49
2023-10-20,19,7.12
2023-10-20,19,7.87
2023-10-20,19,8.71
2023-10-20,19,9.79
2023-10-20,19,11.11
2023-10-20,19,12.57
2023-10-20,19,14.08
2023-10-20,19,15.37
2023-10-20,19,16.07
2023-10-20,19,16.33
2023-10-20,19,16.42
2023-10-20,20,16.47
2023-10-20,20,16.51
2023-10-20,20,16.53
2023-10-20,20,16.5
2023-10-20,20,16.47
2023-10-20,20,16.45
2023-10-20,20,16.4
2023-10-20,20,16.34
2023-10-20,20,16.31
2023-10-20,20,16.22
2023-10-20,20,16.15
2023-10-20,20,16.04
2023-10-20,21,15.97
2023-10-20,21,15.95
2023-10-20,21,15.96
2023-10-20,21,15.97
2023-10-20,21,15.99
2023-10-20,21,16.02
2023-10-20,21,16.13
2023-10-20,21,16.23
2023-10-20,21,16.28
2023-10-20,21,16.28
2023-10-20,21,16.14
2023-10-20,21,15.92
2023-10-20,22,15.67
2023-10-20,22,15.61
2023-10-20,22,15.77
2023-10-20,22,16.05
2023-10-20,22,16.38
2023-10-20,22,16.66
2023-10-20,22,16.83
2023-10-20,22,16.89
2023-10-20,22,16.85
2023-10-20,22,16.79
2023-10-20,22,16.8
2023-10-20,22,16.83
2023-10-20,23,16.93
2023-10-20,23,17.01
2023-10-20,23,17.06
2023-10-20,23,17.09
2023-10-20,23,17.06
2023-10-20,23,17.03
2023-10-20,23,17.05
2023-10-20,23,17.08
2023-10-20,23,17.11
2023-10-20,23,17.13
2023-10-20,23,17.12
2023-10-20,23,17.09
2023-10-21,00,17.08
2023-10-21,00,17.13
2023-10-21,00,17.16
2023-10-21,00,17.18
2023-10-21,00,17.14
2023-10-21,00,17.1
2023-10-21,00,17.1
2023-10-21,00,17.09
2023-10-21,00,17.1
2023-10-21,00,17.11
2023-10-21,00,17.13
2023-10-21,00,17.16
2023-10-21,01,17.19
2023-10-21,01,17.2
2023-10-21,01,17.19
2023-10-21,01,17.19
2023-10-21,01,17.19
2023-10-21,01,17.21
2023-10-21,01,17.21
2023-10-21,01,17.21
2023-10-21,01,17.19
2023-10-21,01,17.19
2023-10-21,01,17.15
2023-10-21,01,17.14
2023-10-21,02,17.13
2023-10-21,02,17.11
2023-10-21,02,17.1
2023-10-21,02,17.09
2023-10-21,02,17.09
2023-10-21,02,17.07
2023-10-21,02,17.04
2023-10-21,02,17.03
2023-10-21,02,17.02
2023-10-21,02,17.01
2023-10-21,02,17
2023-10-21,02,17
2023-10-21,03,17.01
2023-10-21,03,17
2023-10-21,03,16.99
2023-10-21,03,16.99
2023-10-21,03,17.01
2023-10-21,03,17.01
2023-10-21,03,17.01
2023-10-21,03,17.02
2023-10-21,03,17.04
2023-10-21,03,17.06
2023-10-21,03,17.08
2023-10-21,03,17.07
2023-10-21,04,17.06
2023-10-21,04,17.07
2023-10-21,04,17.09
2023-10-21,04,17.08
2023-10-21,04,17.07
2023-10-21,04,17.09
2023-10-21,04,17.1
2023-10-21,04,17.1
2023-10-21,04,17.11
2023-10-21,04,17.11
2023-10-21,04,17.11
2023-10-21,04,17.12
2023-10-21,05,17.14
2023-10-21,05,17.13
2023-10-21,05,17.13
2023-10-21,05,17.13
2023-10-21,05,17.12
2023-10-21,05,17.11
2023-10-21,05,17.12
2023-10-21,05,17.13
2023-10-21,05,17.13
2023-10-21,05,17.13
2023-10-21,05,17.14
2023-10-21,05,17.14
2023-10-21,06,17.14
2023-10-21,06,17.15
2023-10-21,06,17.15
2023-10-21,06,17.16
2023-10-21,06,17.16
2023-10-21,06,17.16
2023-10-21,06,17.16
2023-10-21,06,17.14
2023-10-21,06,17.12
2023-10-21,06,17.05
2023-10-21,06,16.82
2023-10-21,06,16.34
2023-10-21,07,15.59
2023-10-21,07,14.51
2023-10-21,07,13.13
2023-10-21,07,11.69
2023-10-21,07,9.97
2023-10-21,07,8.86
2023-10-21,07,8.23
2023-10-21,07,7.5
2023-10-21,07,6.73
2023-10-21,07,6.14
2023-10-21,07,0
2023-10-21,07,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,08,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,09,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,10,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,11,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,12,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,13,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,14,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,15,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,16,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,17,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,0
2023-10-21,18,5.95
2023-10-21,19,6.41
2023-10-21,19,6.91
2023-10-21,19,7.58
2023-10-21,19,8.46
2023-10-21,19,9.68
2023-10-21,19,11.08
2023-10-21,19,12.55
2023-10-21,19,14.01
2023-10-21,19,15.24
2023-10-21,19,15.98
2023-10-21,19,16.38
2023-10-21,19,16.57
2023-10-21,20,16.64
2023-10-21,20,16.67
2023-10-21,20,16.67
2023-10-21,20,16.67
2023-10-21,20,16.68
2023-10-21,20,16.68
2023-10-21,20,16.68
2023-10-21,20,16.68
2023-10-21,20,16.68
2023-10-21,20,16.68
2023-10-21,20,16.68
2023-10-21,20,16.68
2023-10-21,21,16.67
2023-10-21,21,16.68
2023-10-21,21,16.67
2023-10-21,21,16.64
2023-10-21,21,16.62
2023-10-21,21,16.62
2023-10-21,21,16.61
2023-10-21,21,16.58
2023-10-21,21,16.61
2023-10-21,21,16.64
2023-10-21,21,16.64
2023-10-21,21,16.64
2023-10-21,22,16.64
2023-10-21,22,16.65
2023-10-21,22,16.65
2023-10-21,22,16.65
2023-10-21,22,16.63
2023-10-21,22,16.62
2023-10-21,22,16.61
2023-10-21,22,16.6
2023-10-21,22,16.62
2023-10-21,22,16.62
2023-10-21,22,16.63
2023-10-21,22,16.62
2023-10-21,23,16.62
2023-10-21,23,16.64
2023-10-21,23,16.62
2023-10-21,23,16.62
2023-10-21,23,16.62
2023-10-21,23,16.64
2023-10-21,23,16.65
2023-10-21,23,16.65
2023-10-21,23,16.67
2023-10-21,23,16.69
2023-10-21,23,16.69
2023-10-21,23,16.72
2023-10-22,00,16.76
2023-10-22,00,16.75
2023-10-22,00,16.77
2023-10-22,00,16.77
2023-10-22,00,16.81
2023-10-22,00,16.84
2023-10-22,00,16.83
2023-10-22,00,16.82
2023-10-22,00,16.76
2023-10-22,00,16.79
2023-10-22,00,16.77
2023-10-22,00,16.76
2023-10-22,01,16.78
2023-10-22,01,16.79
2023-10-22,01,16.8
2023-10-22,01,16.81
2023-10-22,01,16.81
2023-10-22,01,16.83
2023-10-22,01,16.83
2023-10-22,01,16.83
2023-10-22,01,16.84
2023-10-22,01,16.86
2023-10-22,01,16.89
2023-10-22,01,16.9
2023-10-22,02,16.9
2023-10-22,02,16.92
2023-10-22,02,16.94
2023-10-22,02,16.95
2023-10-22,02,16.96
2023-10-22,02,16.98
2023-10-22,02,16.99
2023-10-22,02,17
2023-10-22,02,17.01
2023-10-22,02,17.02
2023-10-22,02,17.04
2023-10-22,02,17.04
2023-10-22,03,17.08
2023-10-22,03,17.08
2023-10-22,03,17.09
2023-10-22,03,17.08
2023-10-22,03,17.08
2023-10-22,03,17.08
2023-10-22,03,17.08
2023-10-22,03,17.08
2023-10-22,03,17.06
2023-10-22,03,17.06
2023-10-22,03,17.04
2023-10-22,03,17.05
2023-10-22,04,17.04
2023-10-22,04,17.04
2023-10-22,04,17.04
2023-10-22,04,17.06
2023-10-22,04,17.06
2023-10-22,04,17.08
2023-10-22,04,17.08
2023-10-22,04,17.08
2023-10-22,04,17.09
2023-10-22,04,17.09
2023-10-22,04,17.09
2023-10-22,04,17.09
2023-10-22,05,17.09
2023-10-22,05,17.09
2023-10-22,05,17.09
2023-10-22,05,17.1
2023-10-22,05,17.11
2023-10-22,05,17.13
2023-10-22,05,17.13
2023-10-22,05,17.16
2023-10-22,05,17.16
2023-10-22,05,17.17
2023-10-22,05,17.16
2023-10-22,05,17.16
2023-10-22,06,17.14
2023-10-22,06,17.14
2023-10-22,06,17.13
2023-10-22,06,17.11
2023-10-22,06,17.08
2023-10-22,06,17.07
2023-10-22,06,17.07
2023-10-22,06,17.03
