Date,Hour,MAS
04/10/2023,20,14.35
04/10/2023,20,14.77
04/10/2023,20,14.38
04/10/2023,20,14.68
04/10/2023,20,14.25
04/10/2023,20,14.11
04/10/2023,20,14.19
04/10/2023,20,14.1
04/10/2023,20,14.1
04/10/2023,20,14.64
04/10/2023,20,14.55
04/10/2023,21,14.74
04/10/2023,21,14.64
04/10/2023,21,15.21
04/10/2023,21,16.24
04/10/2023,21,16.47
04/10/2023,21,16.55
04/10/2023,21,16.65
04/10/2023,21,16.56
04/10/2023,21,16.67
04/10/2023,21,14.97
04/10/2023,21,14.93
04/10/2023,21,15.42
04/10/2023,22,15.42
04/10/2023,22,14.66
04/10/2023,22,14.66
04/10/2023,22,14.69
04/10/2023,22,15.04
04/10/2023,22,15.46
04/10/2023,22,15.57
04/10/2023,22,15.01
04/10/2023,22,15.35
04/10/2023,22,16.82
04/10/2023,22,16.94
04/10/2023,22,16.94
04/10/2023,23,16.94
04/10/2023,23,16.94
04/10/2023,23,16.98
04/10/2023,23,16.95
04/10/2023,23,16.95
04/10/2023,23,16.96
04/10/2023,23,16.97
04/10/2023,23,16.81
04/10/2023,23,16.91
04/10/2023,23,16.91
04/10/2023,23,16.88
04/10/2023,23,16.89
05/10/2023,0,15.84
05/10/2023,0,15.82
05/10/2023,0,16.43
05/10/2023,0,16.72
05/10/2023,0,16.53
05/10/2023,0,15.63
05/10/2023,0,15.88
05/10/2023,0,15.76
05/10/2023,0,16.07
05/10/2023,0,16.02
05/10/2023,0,16.36
05/10/2023,0,16.72
05/10/2023,1,15.97
05/10/2023,1,15.86
05/10/2023,1,15.48
05/10/2023,1,15.8
05/10/2023,1,16.28
05/10/2023,1,16.51
05/10/2023,1,15.86
05/10/2023,1,16.2
05/10/2023,1,15.5
05/10/2023,1,15.64
05/10/2023,1,15.31
05/10/2023,1,15.14
05/10/2023,2,14.93
05/10/2023,2,15.27
05/10/2023,2,15.34
05/10/2023,2,15.25
05/10/2023,2,16.89
05/10/2023,2,17.02
05/10/2023,2,17.1
05/10/2023,2,16.81
05/10/2023,2,16.29
05/10/2023,2,15.56
05/10/2023,2,15.84
05/10/2023,2,16.59
05/10/2023,3,16.9
05/10/2023,3,16.51
05/10/2023,3,15.96
05/10/2023,3,15.84
05/10/2023,3,16.45
05/10/2023,3,17.06
05/10/2023,3,17
05/10/2023,3,17.01
05/10/2023,3,16.89
05/10/2023,3,16.95
05/10/2023,3,16.9
05/10/2023,3,16.95
05/10/2023,4,16.91
05/10/2023,4,16.91
05/10/2023,4,16.87
05/10/2023,4,16.81
05/10/2023,4,16.77
05/10/2023,4,16.33
05/10/2023,4,16.36
05/10/2023,4,16.49
05/10/2023,4,16.47
05/10/2023,4,16.46
05/10/2023,4,16.43
05/10/2023,4,16.37
05/10/2023,5,16.29
05/10/2023,5,16.26
05/10/2023,5,16.16
05/10/2023,5,16.09
05/10/2023,5,16.07
05/10/2023,5,16
05/10/2023,5,15.92
05/10/2023,5,15.81
05/10/2023,5,15.73
05/10/2023,5,15.73
05/10/2023,5,15.71
05/10/2023,5,15.65
05/10/2023,6,15.63
05/10/2023,6,15.52
05/10/2023,6,15.51
05/10/2023,6,15.47
05/10/2023,6,15.47
05/10/2023,6,15.5
05/10/2023,6,15.44
05/10/2023,6,15.47
05/10/2023,6,15.49
05/10/2023,6,15.45
05/10/2023,6,15.41
05/10/2023,6,15.14
05/10/2023,7,14.43
05/10/2023,7,13.19
05/10/2023,7,11.76
05/10/2023,7,10.26
05/10/2023,7,8.86
05/10/2023,7,7.91
05/10/2023,7,7.17
05/10/2023,7,6.61
05/10/2023,7,6.16
05/10/2023,7,0
05/10/2023,7,0
05/10/2023,7,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,8,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,9,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,10,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,11,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,12,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,13,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,14,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,15,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,16,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,17,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,0
05/10/2023,18,6.75
05/10/2023,19,7.85
05/10/2023,19,8.48
05/10/2023,19,9.58
05/10/2023,19,10.08
05/10/2023,19,9.85
05/10/2023,19,9.8
05/10/2023,19,10.16
05/10/2023,19,11.32
05/10/2023,19,13.09
05/10/2023,19,13.83
05/10/2023,19,14.05
05/10/2023,19,14.11
05/10/2023,20,14.11
05/10/2023,20,14.08
05/10/2023,20,14.08
05/10/2023,20,14.11
05/10/2023,20,14.14
05/10/2023,20,14.12
05/10/2023,20,14.12
05/10/2023,20,14.14
05/10/2023,20,14.17
05/10/2023,20,14.19
05/10/2023,20,14.08
05/10/2023,20,14.19
05/10/2023,21,14.23
05/10/2023,21,14.49
05/10/2023,21,14.59
05/10/2023,21,14.84
05/10/2023,21,14.45
05/10/2023,21,14.21
05/10/2023,21,14.41
05/10/2023,21,14.38
05/10/2023,21,14.49
05/10/2023,21,14.47
05/10/2023,21,14.39
05/10/2023,21,14.35
05/10/2023,22,14.24
05/10/2023,22,14.41
05/10/2023,22,14.36
05/10/2023,22,14.36
05/10/2023,22,14.23
05/10/2023,22,14.42
05/10/2023,22,14.56
05/10/2023,22,14.48
05/10/2023,22,14.39
05/10/2023,22,14.38
05/10/2023,22,14.35
05/10/2023,22,14.32
05/10/2023,23,14.23
05/10/2023,23,14.11
05/10/2023,23,14.14
05/10/2023,23,14.24
05/10/2023,23,14.44
05/10/2023,23,14.41
05/10/2023,23,14.2
05/10/2023,23,14.16
05/10/2023,23,14.28
05/10/2023,23,14.06
05/10/2023,23,14.25
05/10/2023,23,14.28
06/10/2023,0,14.38
06/10/2023,0,14.21
06/10/2023,0,14.42
06/10/2023,0,14.28
06/10/2023,0,14.11
06/10/2023,0,14.19
06/10/2023,0,14.13
06/10/2023,0,14.18
06/10/2023,0,14.31
06/10/2023,0,14.31
06/10/2023,0,14.27
06/10/2023,0,14.22
06/10/2023,1,14.26
06/10/2023,1,14.3
06/10/2023,1,14.34
06/10/2023,1,14.33
06/10/2023,1,14.36
06/10/2023,1,14.43
06/10/2023,1,14.36
06/10/2023,1,14.32
06/10/2023,1,14.29
06/10/2023,1,14.31
06/10/2023,1,14.98
06/10/2023,1,14.84
06/10/2023,2,14.87
06/10/2023,2,14.96
06/10/2023,2,15.1
06/10/2023,2,14.96
06/10/2023,2,15.14
06/10/2023,2,14.97
06/10/2023,2,15.02
06/10/2023,2,15.88
06/10/2023,2,15.87
06/10/2023,2,15.66
06/10/2023,2,15
06/10/2023,2,14.98
06/10/2023,3,14.93
06/10/2023,3,14.87
06/10/2023,3,14.93
06/10/2023,3,14.83
06/10/2023,3,14.64
06/10/2023,3,15
06/10/2023,3,15.12
06/10/2023,3,15.21
06/10/2023,3,14.63
06/10/2023,3,15.38
06/10/2023,3,14.67
06/10/2023,3,14.94
06/10/2023,4,15.08
06/10/2023,4,15.53
06/10/2023,4,15.56
06/10/2023,4,15.44
06/10/2023,4,16.24
06/10/2023,4,15.44
06/10/2023,4,14.95
06/10/2023,4,15.75
06/10/2023,4,15.85
06/10/2023,4,16.11
06/10/2023,4,16.04
06/10/2023,4,16.68
06/10/2023,5,16.66
06/10/2023,5,16.47
06/10/2023,5,16.44
06/10/2023,5,16.76
06/10/2023,5,17.02
06/10/2023,5,17.01
06/10/2023,5,16.99
06/10/2023,5,16.95
06/10/2023,5,16.89
06/10/2023,5,16.81
06/10/2023,5,16.73
06/10/2023,5,16.64
06/10/2023,6,16.58
06/10/2023,6,16.46
06/10/2023,6,16.45
06/10/2023,6,16.39
06/10/2023,6,16.31
06/10/2023,6,16.26
06/10/2023,6,16.21
06/10/2023,6,16.2
06/10/2023,6,16.16
06/10/2023,6,16.07
06/10/2023,6,15.88
06/10/2023,6,15.41
06/10/2023,7,14.58
06/10/2023,7,13.31
06/10/2023,7,11.85
06/10/2023,7,10.31
06/10/2023,7,8.92
06/10/2023,7,7.7
06/10/2023,7,6.88
06/10/2023,7,0
06/10/2023,7,0
06/10/2023,7,0
06/10/2023,7,0
06/10/2023,7,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,8,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,9,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,10,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,11,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,12,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,13,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,14,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,15,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,16,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,17,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,18,0
06/10/2023,19,0
06/10/2023,19,6.09
06/10/2023,19,6.42
06/10/2023,19,6.81
06/10/2023,19,7.43
06/10/2023,19,8.46
06/10/2023,19,9.62
06/10/2023,19,11.05
06/10/2023,19,12.45
06/10/2023,19,13.93
06/10/2023,19,15.06
06/10/2023,19,15.84
06/10/2023,20,15.34
06/10/2023,20,14.59
06/10/2023,20,14.42
06/10/2023,20,15.71
06/10/2023,20,15.17
06/10/2023,20,15.38
06/10/2023,20,15.59
06/10/2023,20,15.31
06/10/2023,20,15.85
06/10/2023,20,15.92
06/10/2023,20,16.6
06/10/2023,20,16.71
06/10/2023,21,16.71
06/10/2023,21,16.69
06/10/2023,21,16.78
06/10/2023,21,16.63
06/10/2023,21,16.41
06/10/2023,21,15.3
06/10/2023,21,15.15
06/10/2023,21,14.63
06/10/2023,21,14.43
06/10/2023,21,14.27
06/10/2023,21,14.51
06/10/2023,21,14.51
06/10/2023,22,14.51
06/10/2023,22,14.52
06/10/2023,22,14.21
06/10/2023,22,13.99
06/10/2023,22,14.03
06/10/2023,22,14.02
06/10/2023,22,14.03
06/10/2023,22,14.11
06/10/2023,22,14.16
06/10/2023,22,14.21
06/10/2023,22,14.28
06/10/2023,22,14.35
06/10/2023,23,14.41
06/10/2023,23,14.17
06/10/2023,23,14.19
06/10/2023,23,14.2
06/10/2023,23,14.29
06/10/2023,23,14.33
06/10/2023,23,14.27
06/10/2023,23,14.26
06/10/2023,23,14.21
06/10/2023,23,14.23
06/10/2023,23,14.24
06/10/2023,23,14.24
07/10/2023,0,14.24
07/10/2023,0,14.26
07/10/2023,0,14.27
07/10/2023,0,14.36
07/10/2023,0,14.31
07/10/2023,0,14.25
07/10/2023,0,14.35
07/10/2023,0,14.43
07/10/2023,0,14.55
07/10/2023,0,14.48
07/10/2023,0,14.52
07/10/2023,0,14.53
07/10/2023,1,14.65
07/10/2023,1,14.5
07/10/2023,1,14.43
07/10/2023,1,14.35
07/10/2023,1,14.48
07/10/2023,1,14.88
07/10/2023,1,14.75
07/10/2023,1,14.99
07/10/2023,1,14.86
07/10/2023,1,14.95
07/10/2023,1,14.67
07/10/2023,1,14.68
07/10/2023,2,14.56
07/10/2023,2,14.82
07/10/2023,2,14.84
07/10/2023,2,15.05
07/10/2023,2,14.88
07/10/2023,2,15.06
07/10/2023,2,14.76
07/10/2023,2,15.17
07/10/2023,2,15.27
07/10/2023,2,15.62
07/10/2023,2,16.09
07/10/2023,2,15.15
07/10/2023,3,14.82
07/10/2023,3,14.76
07/10/2023,3,14.78
07/10/2023,3,15.52
07/10/2023,3,15.42
07/10/2023,3,15.02
07/10/2023,3,16.31
07/10/2023,3,16
07/10/2023,3,16.21
07/10/2023,3,15.07
07/10/2023,3,15.25
07/10/2023,3,15.14
07/10/2023,4,15.33
07/10/2023,4,14.62
07/10/2023,4,14.33
07/10/2023,4,14.5
07/10/2023,4,14.51
07/10/2023,4,14.52
07/10/2023,4,14.4
07/10/2023,4,14.43
07/10/2023,4,14.47
07/10/2023,4,14.34
07/10/2023,4,14.26
07/10/2023,4,14.35
07/10/2023,5,14.47
07/10/2023,5,14.48
07/10/2023,5,14.55
07/10/2023,5,14.58
07/10/2023,5,14.43
07/10/2023,5,14.57
07/10/2023,5,14.82
07/10/2023,5,14.74
07/10/2023,5,14.61
07/10/2023,5,14.56
07/10/2023,5,14.48
07/10/2023,5,14.16
07/10/2023,6,14.63
07/10/2023,6,14.55
07/10/2023,6,14.73
07/10/2023,6,14.44
07/10/2023,6,14.39
07/10/2023,6,14.59
07/10/2023,6,14.54
07/10/2023,6,14.43
07/10/2023,6,14.27
07/10/2023,6,14.09
07/10/2023,6,14.11
07/10/2023,6,14.13
07/10/2023,7,14.15
07/10/2023,7,13.84
07/10/2023,7,13.39
07/10/2023,7,12.29
07/10/2023,7,11.62
07/10/2023,7,10.41
07/10/2023,7,9.23
07/10/2023,7,8.3
07/10/2023,7,6.63
07/10/2023,7,0
07/10/2023,7,0
07/10/2023,7,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,8,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,9,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,10,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,11,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,12,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,13,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,14,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,15,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,16,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,17,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,0
07/10/2023,18,6.41
07/10/2023,19,6.49
07/10/2023,19,6.72
07/10/2023,19,7.29
07/10/2023,19,8.22
07/10/2023,19,9.32
07/10/2023,19,9.86
07/10/2023,19,10.74
07/10/2023,19,12.69
07/10/2023,19,13.44
07/10/2023,19,13.8
07/10/2023,19,13.91
07/10/2023,19,13.93
07/10/2023,20,13.91
07/10/2023,20,13.89
07/10/2023,20,13.86
07/10/2023,20,13.86
07/10/2023,20,13.92
07/10/2023,20,13.95
07/10/2023,20,13.94
07/10/2023,20,13.94
07/10/2023,20,13.9
07/10/2023,20,13.96
07/10/2023,20,13.92
07/10/2023,20,13.9
07/10/2023,21,13.87
07/10/2023,21,13.97
07/10/2023,21,14.03
07/10/2023,21,14.11
07/10/2023,21,14.04
07/10/2023,21,14.01
07/10/2023,21,13.96
07/10/2023,21,14.02
07/10/2023,21,14.04
07/10/2023,21,13.97
07/10/2023,21,14
07/10/2023,21,14.12
07/10/2023,22,14.1
07/10/2023,22,14.06
07/10/2023,22,14.02
07/10/2023,22,14.02
07/10/2023,22,14.03
07/10/2023,22,14.09
07/10/2023,22,14.11
07/10/2023,22,14.08
07/10/2023,22,14.22
07/10/2023,22,14.18
07/10/2023,22,14.16
07/10/2023,22,14.17
07/10/2023,23,14.21
07/10/2023,23,14.22
07/10/2023,23,14.2
07/10/2023,23,14.17
07/10/2023,23,14.33
07/10/2023,23,14.23
07/10/2023,23,14.19
07/10/2023,23,14.05
07/10/2023,23,14.1
07/10/2023,23,14.12
07/10/2023,23,14.08
07/10/2023,23,14.12
08/10/2023,0,14.15
08/10/2023,0,14.13
08/10/2023,0,14.13
08/10/2023,0,14.22
08/10/2023,0,14.26
08/10/2023,0,14.35
08/10/2023,0,14.27
08/10/2023,0,14.35
08/10/2023,0,14.14
08/10/2023,0,14.13
08/10/2023,0,14.19
08/10/2023,0,14.18
08/10/2023,1,14.12
08/10/2023,1,14.09
08/10/2023,1,14.11
08/10/2023,1,14.13
08/10/2023,1,14.2
08/10/2023,1,14.18
08/10/2023,1,14.23
08/10/2023,1,14.12
08/10/2023,1,14.14
08/10/2023,1,14.15
08/10/2023,1,14.16
08/10/2023,1,14.11
08/10/2023,2,14.16
08/10/2023,2,14.13
08/10/2023,2,14.27
08/10/2023,2,14.33
08/10/2023,2,14.26
08/10/2023,2,14.19
08/10/2023,2,14.23
08/10/2023,2,14.23
08/10/2023,2,14.23
08/10/2023,2,14.3
08/10/2023,2,14.41
08/10/2023,2,14.42
08/10/2023,3,14.34
08/10/2023,3,14.34
08/10/2023,3,14.35
08/10/2023,3,14.37
08/10/2023,3,14.33
08/10/2023,3,14.52
08/10/2023,3,14.67
08/10/2023,3,14.57
08/10/2023,3,14.6
08/10/2023,3,14.84
08/10/2023,3,14.88
08/10/2023,3,15.27
08/10/2023,4,14.82
08/10/2023,4,14.45
08/10/2023,4,14.53
08/10/2023,4,14.47
08/10/2023,4,14.28
08/10/2023,4,14.26
08/10/2023,4,14.44
08/10/2023,4,14.52
08/10/2023,4,14.7
08/10/2023,4,14.8
08/10/2023,4,14.87
08/10/2023,4,14.67
08/10/2023,5,14.65
08/10/2023,5,14.71
08/10/2023,5,14.58
08/10/2023,5,14.36
08/10/2023,5,14.33
08/10/2023,5,14.42
08/10/2023,5,14.41
08/10/2023,5,14.28
08/10/2023,5,14.51
08/10/2023,5,14.18
08/10/2023,5,14.2
08/10/2023,5,14.09
08/10/2023,6,14.13
08/10/2023,6,14.2
08/10/2023,6,14.43
08/10/2023,6,14.42
08/10/2023,6,14.43
08/10/2023,6,14.38
08/10/2023,6,14.37
08/10/2023,6,14.28
08/10/2023,6,14.49
08/10/2023,6,14.75
08/10/2023,6,14.35
08/10/2023,6,14.11
08/10/2023,7,14.06
08/10/2023,7,13.66
08/10/2023,7,12.82
08/10/2023,7,11.55
08/10/2023,7,10.45
08/10/2023,7,9.29
08/10/2023,7,7.93
08/10/2023,7,7.41
08/10/2023,7,6.42
08/10/2023,7,6.49
08/10/2023,7,0
08/10/2023,7,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,8,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,9,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,10,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,11,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,12,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,13,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,14,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,15,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,16,0
08/10/2023,17,0
08/10/2023,17,0
08/10/2023,17,0
08/10/2023,17,0
08/10/2023,17,0
08/10/2023,17,0
08/10/2023,17,6.09
08/10/2023,17,6.13
08/10/2023,17,6.06
08/10/2023,17,5.98
08/10/2023,17,0
08/10/2023,17,0
08/10/2023,18,0
08/10/2023,18,6.08
08/10/2023,18,6.36
08/10/2023,18,6.17
08/10/2023,18,6.14
08/10/2023,18,6.49
08/10/2023,18,0
08/10/2023,18,6.35
08/10/2023,18,6.81
08/10/2023,18,6.54
08/10/2023,18,6.09
08/10/2023,18,6.23
08/10/2023,19,6.43
08/10/2023,19,7
08/10/2023,19,7.86
08/10/2023,19,8.66
08/10/2023,19,9.14
08/10/2023,19,9.76
08/10/2023,19,10.49
08/10/2023,19,12.09
08/10/2023,19,13.35
08/10/2023,19,13.89
08/10/2023,19,14.13
08/10/2023,19,14.23
08/10/2023,20,14.21
08/10/2023,20,14.16
08/10/2023,20,14.2
08/10/2023,20,14.19
08/10/2023,20,14.13
08/10/2023,20,14.17
08/10/2023,20,14.16
